,Date,Day,Month,Season,Protein,Vegetables,Carbs,Fruits,Drinks
243,September 1 2023,Friday,September,Fall,0.0,0.0,0.0,0.0,0.0
244,September 2 2023,Saturday,September,Fall,17.113559630505545,13.443837320442332,11.757700805671094,23.116662754524953,5.302348404854018
245,September 3 2023,Sunday,September,Fall,18.97429087402232,14.596815127611311,10.379667051848111,23.524627748444765,2.6221227526316566
246,September 4 2023,Monday,September,Fall,0.0,0.0,0.0,0.0,0.0
247,September 5 2023,Tuesday,September,Fall,0.0,0.0,0.0,0.0,0.0
248,September 6 2023,Wednesday,September,Fall,24.253560307312036,14.460057729579557,10.925664644193098,20.684093154594805,6.335207579026865
249,September 7 2023,Thursday,September,Fall,7.0,0.0,0.0,2.0,0.0
250,September 8 2023,Friday,September,Fall,5.0,3.0,0.0,0.0,0.0
251,September 9 2023,Saturday,September,Fall,23.550457189540374,16.466649191171634,13.465876057284625,24.90288400089994,2.41276645326968
252,September 10 2023,Sunday,September,Fall,10.662481565651502,15.88263756969931,14.996767497829175,23.349587322750196,6.446452651497437
253,September 11 2023,Monday,September,Fall,3.0,0.0,2.0,0.0,0.0
254,September 12 2023,Tuesday,September,Fall,0.0,0.0,0.0,0.0,0.0
255,September 13 2023,Wednesday,September,Fall,24.16399733670151,14.742142166574638,14.310213254946568,24.85529122582684,8.756395188280564
256,September 14 2023,Thursday,September,Fall,0.0,0.0,0.0,0.0,0.0
257,September 15 2023,Friday,September,Fall,7.0,0.0,0.0,0.0,0.0
258,September 16 2023,Saturday,September,Fall,17.953976989523504,14.410321617481616,12.022427248409254,24.424991782616406,6.5794220754677255
259,September 17 2023,Sunday,September,Fall,18.076022355711814,16.616551750805414,13.689278834532626,24.019884897004488,6.161344879029855
260,September 18 2023,Monday,September,Fall,0.0,0.0,5.0,0.0,0.0
261,September 19 2023,Tuesday,September,Fall,0.0,0.0,0.0,5.0,0.0
262,September 20 2023,Wednesday,September,Fall,24.086015477693444,17.987832357736654,14.989670552666688,22.64468567013606,4.805694523613681
263,September 21 2023,Thursday,September,Fall,0.0,0.0,0.0,10.0,2.0
264,September 22 2023,Friday,September,Fall,7.0,0.0,0.0,10.0,0.0
265,September 23 2023,Saturday,September,Fall,15.045556957426331,15.225191916345231,13.661359035923226,20.45849667555715,2.026770896343834
266,September 24 2023,Sunday,September,Fall,14.455043146823233,18.528218216919015,13.57776657617121,22.336553832688264,6.712868275767159
267,September 25 2023,Monday,September,Fall,0.0,2.0,0.0,0.0,0.0
268,September 26 2023,Tuesday,September,Fall,0.0,0.0,7.0,10.0,0.0
269,September 27 2023,Wednesday,September,Fall,24.346235463391373,17.979893221433834,11.294913258009068,20.622187786484282,6.708433831785963
270,September 28 2023,Thursday,September,Fall,0.0,0.0,0.0,7.0,7.0
271,September 29 2023,Friday,September,Fall,0.0,10.0,0.0,0.0,0.0
272,September 30 2023,Saturday,September,Fall,16.02370354638231,18.378257352832456,11.152845979025095,20.32493204741447,8.645140142004998
273,October 1 2023,Sunday,October,Fall,10.704180357217195,13.840906114912496,10.183659687133067,20.60169381017498,9.658162103866605
274,October 2 2023,Monday,October,Fall,7.0,0.0,3.0,0.0,0.0
275,October 3 2023,Tuesday,October,Fall,0.0,0.0,0.0,0.0,5.0
276,October 4 2023,Wednesday,October,Fall,17.87547251290402,12.602333679515272,12.57623962157363,22.986370362151703,5.9294907269490125
277,October 5 2023,Thursday,October,Fall,0.0,0.0,0.0,0.0,7.0
278,October 6 2023,Friday,October,Fall,0.0,0.0,0.0,10.0,7.0
279,October 7 2023,Saturday,October,Fall,22.901902246268854,14.574320977737074,11.955848830401898,24.4746072061392,4.1836749988505195
280,October 8 2023,Sunday,October,Fall,10.665649952998551,18.521935333470076,10.177111842092724,22.38338414165184,4.632410922958968
281,October 9 2023,Monday,October,Fall,10.0,0.0,7.0,0.0,0.0
282,October 10 2023,Tuesday,October,Fall,0.0,0.0,0.0,0.0,0.0
283,October 11 2023,Wednesday,October,Fall,11.215693238614719,12.201832019498113,13.41629381829798,22.479378675393853,2.6090468759224015
284,October 12 2023,Thursday,October,Fall,0.0,0.0,0.0,0.0,0.0
285,October 13 2023,Friday,October,Fall,0.0,0.0,0.0,0.0,7.0
